country,date,GDP,Unemployment,Exports,Imports
HU,01/10/1994,..,..,..,..
HU,01/01/1995,5556.548,..,962.181,1081.266
HU,01/04/1995,5549.442,..,1084.483,1173.895
HU,01/07/1995,5551.144,..,1235.904,1202.945
HU,01/10/1995,5527.876,..,1355.54,1293.67
HU,01/01/1996,5556.148,10.13333333,1194.168,1182.898
HU,01/04/1996,5526.191,10,1251.966,1225.927
HU,01/07/1996,5521.496,9.8,1293.036,1306.803
HU,01/10/1996,5589.938,9.433333333,1324.075,1370.944
HU,01/01/1997,5640.504,9.133333333,1397.271,1452.778
HU,01/04/1997,5701.321,9.033333333,1514.521,1528.96
HU,01/07/1997,5753.352,9,1613.944,1623.544
HU,01/10/1997,5804.113,9.066666667,1689.262,1703.344
HU,01/01/1998,5852.273,9.1,1741.386,1816.36
HU,01/04/1998,5938.471,8.9,1784.136,1913.309
HU,01/07/1998,5991.708,8.566666667,1815.32,2003.364
HU,01/10/1998,5999.431,8.066666667,1836.175,1999.713
HU,01/01/1999,5996.857,7.166666667,1875.173,2028.462
HU,01/04/1999,6063.834,6.933333333,1923.771,2140.128
HU,01/07/1999,6175.844,6.733333333,2037.104,2246.642
HU,01/10/1999,6250.925,6.666666667,2187.941,2343.043
HU,01/01/2000,6310.831,6.566666667,2319.73,2484.226
HU,01/04/2000,6368.616,6.4,2425.287,2536.579
HU,01/07/2000,6421.214,6.1,2536.779,2766.128
HU,01/10/2000,6525.796,5.9,2748.523,3001.543
HU,01/01/2001,6585.845,5.666666667,2721.007,2882.858
HU,01/04/2001,6643.396,5.6,2722.744,2865.891
HU,01/07/2001,6697.732,5.533333333,2736.834,2779.681
HU,01/10/2001,6755.173,5.5,2735.647,2891.114
HU,01/01/2002,6908.661,5.5,2878.056,3081.523
HU,01/04/2002,6943.788,5.533333333,2932.527,3065.938
HU,01/07/2002,7012.187,5.633333333,2892.553,3050.299
HU,01/10/2002,7081.185,5.7,2841.909,3212.791
HU,01/01/2003,7140.365,5.7,2904.917,3211.758
HU,01/04/2003,7225.716,5.8,2946.134,3306.677
HU,01/07/2003,7305.951,5.7,3121.787,3485.89
HU,01/10/2003,7389.487,5.7,3293.725,3577.224
HU,01/01/2004,7494.447,5.766666667,3444.153,3668.47
HU,01/04/2004,7571.677,5.9,3594.791,4090.099
HU,01/07/2004,7657.439,6.166666667,3647.907,4103.062
HU,01/10/2004,7695.199,6.433333333,3773.875,4071.651
HU,01/01/2005,7773.835,6.766666667,3820.507,4027.135
HU,01/04/2005,7913.934,7.166666667,4072.084,4301.727
HU,01/07/2005,7972.797,7.366666667,4149.286,4427.117
HU,01/10/2005,8065.018,7.4,4280.716,4431.219
HU,01/01/2006,8134.567,7.366666667,4593.712,4781.255
HU,01/04/2006,8245.778,7.333333333,4752.043,4808.68
HU,01/07/2006,8299.826,7.566666667,4906.324,5009.902
HU,01/10/2006,8374.336,7.566666667,5256.437,5246.887
HU,01/01/2007,8260.312,7.133333333,5462.245,5469.271
HU,01/04/2007,8253.145,7.166666667,5562.449,5545.203
HU,01/07/2007,8299.535,7.366666667,5749.43,5768.651
HU,01/10/2007,8334.005,7.833333333,5876.116,5851.624
HU,01/01/2008,8411.27,7.633333333,6327.234,6240.143
HU,01/04/2008,8446.955,7.633333333,6167.421,6225.259
HU,01/07/2008,8432.277,7.766666667,6004.553,6030.938
HU,01/10/2008,8159.104,8.2,5666.705,5497.791
HU,01/01/2009,7810.454,9.266666667,5195.201,4922.242
HU,01/04/2009,7801.567,9.766666667,5244.193,4895.966
HU,01/07/2009,7800.346,10.43333333,5458.984,5229.762
HU,01/10/2009,7797.15,10.7,5676.031,5457.634
HU,01/01/2010,7777.262,11.23333333,5710.909,5330.83
HU,01/04/2010,7837.584,11.26666667,5944.292,5530.443
HU,01/07/2010,7886.875,11.13333333,6072.274,5806.809
HU,01/10/2010,7898.788,11.03333333,6245.625,5869.078
HU,01/01/2011,7964.592,11.26666667,6414.39,5950.386
HU,01/04/2011,7963.399,11,6294.89,5812.009
HU,01/07/2011,7990.393,11,6349.539,5878.788
HU,01/10/2011,8056.213,11,6450.413,5860.215
HU,01/01/2012,7909.358,11.33333333,6349.776,5807.936
HU,01/04/2012,7867.604,11.06666667,6296.935,5616.282
HU,01/07/2012,7895.585,10.7,6266.392,5643.766
HU,01/10/2012,7874.486,10.9,6161.508,5617.31
HU,01/01/2013,7919.09,10.9,6292.31,5707.21
HU,01/04/2013,7989.676,10.3,6449.448,5899.664
HU,01/07/2013,8093.945,10,6630.278,5909.669
HU,01/10/2013,8177.165,9.166666667,6731.385,6138.713
HU,01/01/2014,8247.094,7.966666667,6973.952,6349.332
HU,01/04/2014,8350.957,8.1,7048.744,6603.53
HU,01/07/2014,8424.665,7.5,7220.975,6618.712
HU,01/10/2014,8477.501,7.333333333,7260.685,6676.383
HU,01/01/2015,8622.634,7.4,7477.415,6682.036
HU,01/04/2015,8644.242,7,7505.884,6907.635
HU,01/07/2015,8706.259,6.6,7701.296,7028.01
HU,01/10/2015,8798.655,6.3,7919.216,7207.655
HU,01/01/2016,8751.192,5.733333333,7698.349,7011.889
HU,01/04/2016,8867.412,5.233333333,8045.811,7264.273
HU,01/07/2016,8912.855,4.9,8033.538,7234.764
HU,01/10/2016,8986.815,4.466666667,7990.337,7258.236
HU,01/01/2017,9120.594,4.333333333,8384.522,7762.905
HU,01/04/2017,9232.303,4.366666667,8373.332,7670.285
HU,01/07/2017,9313.57,4.133333333,8547.823,7810.547
HU,01/10/2017,9445.363,3.866666667,8639.394,7883.404
HU,01/01/2018,9586.088,3.7,8716.578,8153.999
HU,01/04/2018,9689.743,3.7,8961.139,8354.468
HU,01/07/2018,9819.394,3.733333333,8665.93,8277.904
HU,01/10/2018,9920.583,3.666666667,9070.217,8453.793
HU,01/01/2019,10112.602,3.433333333,9349.4,8740.063
HU,01/04/2019,10190.139,3.433333333,9297.488,8742.55
HU,01/07/2019,10282.682,3.466666667,9535.146,9105.69
HU,01/10/2019,10352.264,3.466666667,9371.963,8955.243
IE,01/01/1994,..,15.13333333,..,..
IE,01/04/1994,..,14.66666667,..,..
IE,01/07/1994,..,14.13333333,..,..
IE,01/10/1994,..,13.46666667,..,..
IE,01/01/1995,22.83085751,12.7,11.80796556,10.49101008
IE,01/04/1995,23.16886384,12.23333333,12.27763714,10.89407932
IE,01/07/1995,23.8791858,12.1,12.76007992,11.34064476
IE,01/10/1995,24.22196785,12.1,13.16619839,11.83069446
IE,01/01/1996,24.73270407,12,13.27371066,11.85502571
IE,01/04/1996,25.25682743,11.83333333,13.80179552,12.28553473
IE,01/07/1996,25.27838721,11.63333333,14.35917697,12.79164482
IE,01/10/1996,25.73643903,11.13333333,14.78149163,13.33989455
IE,01/01/1997,26.69189833,10.63333333,15.61085827,13.87050273
IE,01/04/1997,27.8396887,10.2,16.21172262,14.29880738
IE,01/07/1997,28.42801978,9.6,16.91633946,14.90683914
IE,01/10/1997,29.12770485,9,17.3544455,15.57063043
IE,01/01/1998,29.50377761,8.333333333,19.13805714,17.75856998
IE,01/04/1998,30.20955675,7.766666667,19.90598658,18.25249133
IE,01/07/1998,31.40802189,7.3,20.83590924,18.98473007
IE,01/10/1998,30.72434272,6.8,21.27273113,19.96945727
IE,01/01/1999,32.39087114,6.333333333,21.58153533,19.11875797
IE,01/04/1999,32.77540179,6.1,22.88593008,20.9065701
IE,01/07/1999,34.32469349,5.566666667,24.06118361,21.73158468
IE,01/10/1999,35.14257623,5.6,25.39997506,22.67729875
IE,01/01/2000,35.45814635,4.9,25.79858425,23.12987494
IE,01/04/2000,36.44354652,4.7,27.98861135,25.54647758
IE,01/07/2000,37.50860444,4.366666667,29.16399876,26.13696292
IE,01/10/2000,37.92920397,3.933333333,30.82293847,27.89614827
IE,01/01/2001,38.23940388,3.966666667,32.98875752,30.05830406
IE,01/04/2001,38.73295898,4,31.75122051,28.00465838
IE,01/07/2001,38.82373519,4.366666667,32.23291211,28.82222577
IE,01/10/2001,39.41219226,4.4,32.83445925,29.29267185
IE,01/01/2002,40.35668613,4.533333333,36.01378876,31.53786983
IE,01/04/2002,40.63210847,4.633333333,34.47864281,31.39151718
IE,01/07/2002,41.55303372,4.5,34.53924128,30.700648
IE,01/10/2002,41.86357899,5.233333333,33.23073376,28.81654225
IE,01/01/2003,41.25045683,4.833333333,32.49333914,28.34428263
IE,01/04/2003,41.59149813,4.766666667,32.90274604,28.85192355
IE,01/07/2003,42.20860744,5,34.07529008,30.28693026
IE,01/10/2003,44.32698334,4.733333333,36.32399852,31.87914711
IE,01/01/2004,44.3447915,5.133333333,35.45645676,29.37068235
IE,01/04/2004,45.1260121,4.666666667,36.24303386,30.36381943
IE,01/07/2004,45.28564282,4.5,36.32216883,30.93325199
IE,01/10/2004,46.21757262,4.666666667,36.70126344,30.99086863
IE,01/01/2005,46.77018184,4.4,36.75429276,31.88940114
IE,01/04/2005,47.78472729,4.866666667,38.41373935,33.49606323
IE,01/07/2005,47.80024948,4.7,37.99619896,36.10501346
IE,01/10/2005,49.01690221,4.533333333,39.55709945,35.69638426
IE,01/01/2006,49.52769037,4.7,39.78211183,36.66528113
IE,01/04/2006,49.73119041,4.733333333,39.65033618,37.63542976
IE,01/07/2006,50.75570141,5,41.58570529,37.26638978
IE,01/10/2006,50.92094452,4.666666667,41.05629671,38.35208403
IE,01/01/2007,53.36055261,4.9,43.60377527,39.57385024
IE,01/04/2007,52.79479299,5,43.90672036,40.91576099
IE,01/07/2007,51.56048584,4.9,43.63610183,42.03884674
IE,01/10/2007,53.81529922,5.2,45.36890987,41.44155518
IE,01/01/2008,51.97368043,5.366666667,42.28382346,40.78645072
IE,01/04/2008,50.94917732,5.933333333,42.48594932,39.7587335
IE,01/07/2008,50.53056049,7.333333333,42.40407475,39.17112437
IE,01/10/2008,48.68919371,8.566666667,42.5304618,39.59581486
IE,01/01/2009,48.36354506,10.86666667,45.02755698,40.34859344
IE,01/04/2009,48.34061693,12.6,44.11080287,39.1187488
IE,01/07/2009,47.62217937,13.3,43.8474901,37.68391419
IE,01/10/2009,47.50757275,13.8,44.57548878,39.37722318
IE,01/01/2010,48.42892768,13.8,45.35402596,37.2581826
IE,01/04/2010,48.70325133,14.36666667,47.18100748,39.12767922
IE,01/07/2010,49.04156632,14.56666667,48.3516697,40.01957773
IE,01/10/2010,48.97684605,15.6,47.18879996,40.84810913
IE,01/01/2011,49.20476187,15.16666667,49.20760341,40.21070251
IE,01/04/2011,49.42023555,15.06666667,48.6057517,40.52040263
IE,01/07/2011,49.00855428,15.63333333,48.2109837,40.28811016
IE,01/10/2011,48.60650403,15.86666667,48.11616777,40.57008669
IE,01/01/2012,49.0220516,15.96666667,47.31551319,40.00741279
IE,01/04/2012,49.3527632,15.53333333,47.84279244,40.15586774
IE,01/07/2012,48.86124119,15.5,47.8390301,40.03212245
IE,01/10/2012,49.23478811,15,49.31963458,39.79066955
IE,01/01/2013,48.36431912,14.53333333,47.45600415,39.94587791
IE,01/04/2013,49.3931952,14.33333333,50.21522291,40.39572041
IE,01/07/2013,50.79780586,13.36666667,50.12360709,40.74870789
IE,01/10/2013,50.30558665,12.83333333,50.11369288,40.55651242
IE,01/01/2014,52.47512304,12.83333333,52.85535909,43.40392947
IE,01/04/2014,54.04162437,12.2,56.76873891,45.31291874
IE,01/07/2014,54.71987835,11.66666667,58.79881887,48.1483637
IE,01/10/2014,54.77052212,10.86666667,58.35171887,48.3732612
IE,01/01/2015,67.74119625,10.66666667,76.56930851,55.67633857
IE,01/04/2015,66.08320139,10.1,76.66579849,58.08630601
IE,01/07/2015,68.27954133,9.566666667,80.74359333,62.84111973
IE,01/10/2015,68.21880871,9.4,81.88341859,68.24279386
IE,01/01/2016,67.01692787,8.966666667,81.54528298,70.85929662
IE,01/04/2016,67.12958289,8.866666667,81.59765792,73.34715616
IE,01/07/2016,67.08401168,8.233333333,82.59694629,73.51223416
IE,01/10/2016,74.44236648,7.533333333,83.312312,73.67672377
IE,01/01/2017,71.47309948,7.3,85.73202605,64.69468979
IE,01/04/2017,72.99005451,6.666666667,86.47977467,100.4339859
IE,01/07/2017,76.63006044,6.6,89.6339453,63.43972471
IE,01/10/2017,79.7119642,6.333333333,97.11865947,65.83802753
IE,01/01/2018,80.4151999,5.966666667,93.81323296,65.83751093
IE,01/04/2018,81.57411594,5.833333333,99.45963764,69.84548472
IE,01/07/2018,82.32291874,5.7,100.7595565,73.70655001
IE,01/10/2018,82.54166028,5.6,105.0096178,94.98498061
IE,01/01/2019,84.16022757,5.066666667,106.5671168,78.08384087
IE,01/04/2019,86.10663746,5.133333333,109.0677245,118.8485619
IE,01/07/2019,87.2100736,5,111.8589707,84.06976847
IE,01/10/2019,87.56538716,4.7,113.9895653,121.2305817
IT,01/01/1994,..,10.43333333,..,..
IT,01/04/1994,..,10.56666667,..,..
IT,01/07/1994,..,10.4,..,..
IT,01/10/1994,..,11.13333333,..,..
IT,01/01/1995,..,11.23333333,..,..
IT,01/04/1995,..,11.1,..,..
IT,01/07/1995,..,11.16666667,..,..
IT,01/10/1995,..,11.1,..,..
IT,01/01/1996,379.593,11,80.5248,67.7995
IT,01/04/1996,379.5588,11.3,80.2803,65.4872
IT,01/07/1996,380.0127,11.1,80.1718,65.4708
IT,01/10/1996,378.8464,11.2,81.3609,67.9301
IT,01/01/1997,380.2042,11.26666667,81.8787,69.333
IT,01/04/1997,385.2252,11.4,84.5251,73.4517
IT,01/07/1997,387.7674,11,85.6758,75.174
IT,01/10/1997,394.3427,11.3,87.0092,76.7504
IT,01/01/1998,392.0184,11.1,88.8218,80.4119
IT,01/04/1998,393.9293,11.5,88.327,79.9484
IT,01/07/1998,394.3714,11.3,86.1018,79.3299
IT,01/10/1998,392.7225,11.43333333,84.0919,80.9885
IT,01/01/1999,395.1906,11.1,83.6657,82.1424
IT,01/04/1999,396.6991,11.06666667,83.7703,81.7535
IT,01/07/1999,399.9497,10.93333333,85.7994,83.6641
IT,01/10/1999,405.9636,10.66666667,89.6119,86.81
IT,01/01/2000,410.6705,10.56666667,93.8243,89.019
IT,01/04/2000,413.3952,10.26666667,94.288,92.0255
IT,01/07/2000,416.2216,9.966666667,98.7124,96.1855
IT,01/10/2000,422.3167,9.6,100.2912,97.0216
IT,01/01/2001,424.5587,9.366666667,100.0082,95.0336
IT,01/04/2001,423.3231,9.133333333,101.0488,96.6065
IT,01/07/2001,422.3026,9.033333333,98.114,96.0477
IT,01/10/2001,421.9671,8.866666667,96.8822,94.3654
IT,01/01/2002,421.7783,8.533333333,96.4098,95.4228
IT,01/04/2002,423.734,8.833333333,96.0421,95.0568
IT,01/07/2002,424.623,8.6,96.113,95.2292
IT,01/10/2002,426.2372,8.466666667,97.557,99.1528
IT,01/01/2003,424.564,8.733333333,96.0126,98.606
IT,01/04/2003,424.1144,8.466666667,92.7016,96.5784
IT,01/07/2003,423.806,8.4,94.9753,95.2643
IT,01/10/2003,427.6917,8.2,96.3428,96.7325
IT,01/01/2004,429.1324,8.166666667,97.5805,99.08
IT,01/04/2004,430.3603,8,100.6677,100.6246
IT,01/07/2004,430.3326,7.8,101.6524,101.189
IT,01/10/2004,431.1302,7.933333333,100.7565,102.0201
IT,01/01/2005,430.7108,7.833333333,101.368,103.0295
IT,01/04/2005,433.7668,7.733333333,103.5312,104.7175
IT,01/07/2005,436.5812,7.6,105.077,104.9152
IT,01/10/2005,437.1212,7.6,107.1956,106.992
IT,01/01/2006,438.3899,7.233333333,110.4226,111.3287
IT,01/04/2006,441.2093,6.9,112.0876,112.0846
IT,01/07/2006,443.0437,6.633333333,112.3126,113.5849
IT,01/10/2006,448.2446,6.433333333,118.2456,117.7084
IT,01/01/2007,448.2302,6.066666667,118.4758,118.9197
IT,01/04/2007,448.7604,5.933333333,119.0582,118.6745
IT,01/07/2007,449.5625,6.2,121.0271,120.6778
IT,01/10/2007,448.1285,6.333333333,119.8681,118.7119
IT,01/01/2008,452.8025,6.566666667,121.5236,118.6808
IT,01/04/2008,448.7319,6.766666667,118.6829,117.084
IT,01/07/2008,443.3961,6.7,114.4715,113.418
IT,01/10/2008,432.4412,6.9,107.1776,107.4954
IT,01/01/2009,420.356,7.333333333,94.9666,100.3503
IT,01/04/2009,419.0312,7.466666667,92.7982,96.7296
IT,01/07/2009,421.0426,7.933333333,95.4012,98.8386
IT,01/10/2009,422.3584,8.233333333,97.3238,101.4749
IT,01/01/2010,423.7141,8.4,100.6785,106.5902
IT,01/04/2010,426.8433,8.5,104.7892,109.5327
IT,01/07/2010,428.9092,8.233333333,107.9025,111.8977
IT,01/10/2010,431.4597,8.233333333,110.1118,116.3366
IT,01/01/2011,432.9306,7.933333333,111.7036,115.3099
IT,01/04/2011,433.4487,8,112.7571,113.567
IT,01/07/2011,431.4104,8.5,113.0579,112.5519
IT,01/10/2011,427.5991,9.166666667,112.7644,108.2904
IT,01/01/2012,422.7793,9.933333333,113.2595,105.5542
IT,01/04/2012,419.5088,10.56666667,114.3479,103.5443
IT,01/07/2012,417.2106,10.86666667,116.0787,103.4481
IT,01/10/2012,413.8721,11.36666667,114.2821,100.0431
IT,01/01/2013,410.3684,11.8,115.0214,100.085
IT,01/04/2013,410.392,12.13333333,114.312,99.1755
IT,01/07/2013,411.1446,12.26666667,116.0222,101.2522
IT,01/10/2013,410.325,12.36666667,115.3758,101.11
IT,01/01/2014,410.7897,12.73333333,116.4726,102.1144
IT,01/04/2014,410.7648,12.43333333,116.8637,103.7448
IT,01/07/2014,411.3467,12.56666667,117.8222,104.4811
IT,01/10/2014,410.487,12.7,120.269,104.6695
IT,01/01/2015,411.3434,12.36666667,122.5844,109.5742
IT,01/04/2015,412.9843,12.2,123.4522,110.5471
IT,01/07/2015,413.929,11.53333333,121.2864,109.8217
IT,01/10/2015,415.9544,11.53333333,123.5283,111.2536
IT,01/01/2016,417.229,11.56666667,123.2573,112.7679
IT,01/04/2016,418.0066,11.63333333,124.3556,114.1455
IT,01/07/2016,420.2495,11.63333333,125.4223,115.1607
IT,01/10/2016,421.5426,11.76666667,127.3755,117.42
IT,01/01/2017,423.9717,11.53333333,131.0613,119.3102
IT,01/04/2017,425.5386,11.23333333,130.8691,121.3965
IT,01/07/2017,427.1542,11.33333333,133.3459,123.1344
IT,01/10/2017,429.4288,11,135.0987,125.6839
IT,01/01/2018,429.4267,10.9,133.7078,123.9049
IT,01/04/2018,429.4067,10.8,133.5654,125.4191
IT,01/07/2018,429.0673,10.3,135.6081,126.0269
IT,01/10/2018,429.733,10.5,136.6951,128.0481
IT,01/01/2019,430.5855,10.36666667,136.2761,124.7067
IT,01/04/2019,431.0392,10,137.2205,125.8376
IT,01/07/2019,431.0617,9.733333333,136.7955,127.0902
IT,01/10/2019,430.0767,9.5,137.0362,124.5924
JP,01/01/1994,106281.075,2.866666667,8480.85,10768.45
JP,01/04/1994,105763.325,2.8,8526.825,10941.975
JP,01/07/1994,106962.025,2.966666667,8683.9,11269.9
JP,01/10/1994,106521.025,2.933333333,8724.425,11374.725
JP,01/01/1995,107745.15,3.033333333,8831.275,11778.05
JP,01/04/1995,108869.475,3.066666667,8969.25,12114.075
JP,01/07/1995,110137.875,3.166666667,9049.8,12784.25
JP,01/10/1995,110405.925,3.333333333,9026.25,13390.35
JP,01/01/1996,111304.475,3.366666667,9168.95,13574.725
JP,01/04/1996,112686.45,3.4,9163.825,13982.575
JP,01/07/1996,112738.275,3.333333333,9423.9,13956.75
JP,01/10/1996,114042.375,3.366666667,9829.225,14103.95
JP,01/01/1997,114379.2,3.333333333,10135.3,14259.625
JP,01/04/1997,113613.9,3.333333333,10567.175,13985.55
JP,01/07/1997,113872.725,3.433333333,10405.625,13933.55
JP,01/10/1997,113909.1,3.5,10646.15,13642.475
JP,01/01/1998,112633.5,3.666666667,10373.425,13542.425
JP,01/04/1998,112163.475,4.066666667,10174.525,12938.45
JP,01/07/1998,112362.5,4.266666667,10192.95,12952.975
JP,01/10/1998,113235.45,4.4,10013.275,12627.775
JP,01/01/1999,111801.75,4.6,10037.025,13008.025
JP,01/04/1999,112184.125,4.733333333,10131.325,13260.1
JP,01/07/1999,112817.2,4.7,10551.325,13608.425
JP,01/10/1999,112880.75,4.633333333,10800.175,14016.4
JP,01/01/2000,114922.625,4.833333333,11358.45,13985.35
JP,01/04/2000,115241.775,4.7,11718.475,14536.775
JP,01/07/2000,115331.925,4.666666667,11908.325,14907.025
JP,01/10/2000,116454.725,4.733333333,11852.525,15457.05
JP,01/01/2001,117088.2,4.766666667,11424.775,15481.8
JP,01/04/2001,116512.225,4.9,10998.05,15124.75
JP,01/07/2001,115324.825,5.133333333,10749.35,14687.425
JP,01/10/2001,114971.35,5.366666667,10547.725,14244.775
JP,01/01/2002,115175.85,5.266666667,11020.85,14374.825
JP,01/04/2002,116023.25,5.4,11824.475,14799.925
JP,01/07/2002,116391.85,5.433333333,11903.775,15251.2
JP,01/10/2002,116694.675,5.333333333,12315.2,15493.45
JP,01/01/2003,116791.975,5.333333333,12474.275,15632.95
JP,01/04/2003,117523.725,5.433333333,12501.325,15106
JP,01/07/2003,117977.325,5.166666667,12950.325,15461.5
JP,01/10/2003,119283.925,5.033333333,13595.025,15783.325
JP,01/01/2004,120126.45,4.9,14264.95,16247.525
JP,01/04/2004,120143.475,4.733333333,14725.1,16513.9
JP,01/07/2004,120886.925,4.766666667,14864.725,16883.025
JP,01/10/2004,120642.575,4.533333333,15063.975,17371.025
JP,01/01/2005,121233.775,4.533333333,14910.575,17293.85
JP,01/04/2005,122037.85,4.433333333,15550.65,17593.2
JP,01/07/2005,123209.425,4.3,16042.075,18106.65
JP,01/10/2005,123431.95,4.433333333,16608.225,18120.95
JP,01/01/2006,123659.725,4.2,16980.15,18442.425
JP,01/04/2006,123960.85,4.133333333,17267.925,18683.575
JP,01/07/2006,123739.325,4.1,17595.7,18663.475
JP,01/10/2006,125360.85,4.033333333,17791.975,18677.175
JP,01/01/2007,126277.725,4,18220.2,18841.725
JP,01/04/2007,126419.675,3.766666667,18644.75,19110.1
JP,01/07/2007,125796.7,3.733333333,19124.25,18936.425
JP,01/10/2007,126392.075,3.833333333,19675.825,19181.2
JP,01/01/2008,126711.425,3.9,20153.15,19470.025
JP,01/04/2008,126226.9,3.966666667,19752.425,18891.475
JP,01/07/2008,124662.625,4,19789.825,18950.55
JP,01/10/2008,121637.1,4.066666667,17274.225,19303.1
JP,01/01/2009,115817.475,4.566666667,12861.925,16188.475
JP,01/04/2009,118241.15,5.1,14025.95,15452.775
JP,01/07/2009,118300.3,5.433333333,15408.575,16288.025
JP,01/10/2009,119927.6,5.2,16495.275,16656.975
JP,01/01/2010,120958.2,5.033333333,17489.375,17107.3
JP,01/04/2010,122593.95,5.133333333,18322.625,17963.15
JP,01/07/2010,124808.775,5.066666667,18838.9,18320.325
JP,01/10/2010,123788.05,5,18889.625,18443
JP,01/01/2011,122055.525,4.733333333,18724.075,18698.2
JP,01/04/2011,121257.675,4.666666667,17312.475,18582.15
JP,01/07/2011,124276.325,4.466666667,18927.775,19192.3
JP,01/10/2011,124081.8,4.466666667,18392.725,19544.45
JP,01/01/2012,125582.225,4.5,18965.975,19883.2
JP,01/04/2012,124661.4,4.4,18774.775,20309.975
JP,01/07/2012,124184.175,4.233333333,18101.6,20239.675
JP,01/10/2012,124514.8,4.166666667,17469.25,19734.75
JP,01/01/2013,126036.75,4.2,18023.2,19832.725
JP,01/04/2013,127007.675,4.033333333,18643.2,20492.6
JP,01/07/2013,128068.025,3.933333333,18630.7,20909.375
JP,01/10/2013,128028.825,3.866666667,18549.05,21531.2
JP,01/01/2014,129299.85,3.666666667,19684.675,22844.875
JP,01/04/2014,126817.3,3.633333333,19932.725,21942.3
JP,01/07/2014,126932.55,3.566666667,20236.975,22314.975
JP,01/10/2014,127566.225,3.466666667,20844.5,22487.75
JP,01/01/2015,129315.45,3.5,21108.725,22698.5
JP,01/04/2015,129457.875,3.366666667,20389.55,22146.925
JP,01/07/2015,129377.8,3.366666667,20885.025,22801.375
JP,01/10/2015,128888.4,3.266666667,20699,22600.325
JP,01/01/2016,129536.1,3.233333333,20832.35,22315.575
JP,01/04/2016,129718.7,3.166666667,20717.4,22041.725
JP,01/07/2016,129995.175,3.033333333,21168.425,22132.775
JP,01/10/2016,130376.2,3,21739.125,22273.8
JP,01/01/2017,131885.2,2.9,22212.675,22668.325
JP,01/04/2017,132348.625,2.9,22212.125,22997.875
JP,01/07/2017,133085.8,2.8,22666.075,22733.6
JP,01/10/2017,133707.975,2.7,23144.5,23363.95
JP,01/01/2018,133066.925,2.466666667,23381.925,23531.8
JP,01/04/2018,133660.125,2.433333333,23567.25,23728.025
JP,01/07/2018,132535.3,2.433333333,23028.9,23389.1
JP,01/10/2018,133283.15,2.433333333,23406.425,24478.675
JP,01/01/2019,134138.2,2.466666667,22984.775,23368.075
JP,01/04/2019,134853.025,2.366666667,23030.15,23798.9
JP,01/07/2019,134858.225,2.333333333,22890.425,23970.7
JP,01/10/2019,132354.475,2.266666667,22985.6,23389.625
KR,01/01/1994,151306.2,2.7,20839.8,32551
KR,01/04/1994,153774.9,2.533333333,21911.5,34050.7
KR,01/07/1994,156361.8,2.433333333,23014.2,35423.1
KR,01/10/1994,162507.4,2.233333333,24707.7,38968.6
KR,01/01/1995,165904.6,2.133333333,26015.7,40395.2
KR,01/04/1995,169258.9,2.033333333,27682,42728.8
KR,01/07/1995,172772.5,2.1,28496.9,44474.4
KR,01/10/1995,176004.3,2.033333333,29048,44456.3
KR,01/01/1996,179362.7,1.933333333,30303.8,46591.3
KR,01/04/1996,182986.1,2.033333333,29355.5,48049
KR,01/07/1996,186204.7,2.033333333,30352.8,49699.6
KR,01/10/1996,189354.5,2.2,32565.9,52036.4
KR,01/01/1997,190240.8,2.666666667,32774.7,50115.8
KR,01/04/1997,196995.4,2.566666667,36522.7,51137.9
KR,01/07/1997,198555.1,2.433333333,37821.4,51926.6
KR,01/10/1997,197649.7,2.8,38398.1,47835.3
KR,01/01/1998,184173.9,4.966666667,41516.2,35308.9
KR,01/04/1998,182685.9,7.033333333,41451,37602.7
KR,01/07/1998,185877.7,8.133333333,41033.5,37494.9
KR,01/10/1998,190517.3,7.966666667,42710.3,41925.5
KR,01/01/1999,196298.8,7.4,43309.2,43215.2
KR,01/04/1999,204902.9,6.966666667,46063.1,46352.1
KR,01/07/1999,210601.6,6.4,47329.3,48195.7
KR,01/10/1999,216680.1,5.3,50464.9,52096.7
KR,01/01/2000,220786.3,4.8,51663.6,57357.2
KR,01/04/2000,223728.3,4.266666667,54194.1,57395.7
KR,01/07/2000,229891.1,4.266666667,57461.7,59498.6
KR,01/10/2000,229145.2,4.233333333,55638.3,57553.3
KR,01/01/2001,231953.5,4.566666667,55607.1,56455.8
KR,01/04/2001,234966.3,3.9,53524.3,54008.3
KR,01/07/2001,238138.8,3.766666667,53453.1,56412
KR,01/10/2001,242336.2,3.7,52433.9,56903.3
KR,01/01/2002,248502.4,3.533333333,56278.5,59093.8
KR,01/04/2002,253005.6,3.266666667,59419.2,62490.4
KR,01/07/2002,258120.9,3.133333333,63022.1,67101.6
KR,01/10/2002,260953.4,3.1,63848.2,68417
KR,01/01/2003,259233.3,3.366666667,64002.4,69515
KR,01/04/2003,258833.7,3.533333333,64975.2,67123.9
KR,01/07/2003,263836.1,3.633333333,69583.3,71224
KR,01/10/2003,270800,3.766666667,76946.9,76182.5
KR,01/01/2004,274198,3.6,81696.7,78130.7
KR,01/04/2004,276291.5,3.6,83708.8,79115.6
KR,01/07/2004,277412.1,3.666666667,83343.7,77848.3
KR,01/10/2004,279514.7,3.733333333,84628.3,83275.4
KR,01/01/2005,281893.1,3.766666667,85489.1,81585.7
KR,01/04/2005,287212.6,3.733333333,88475.5,85921.3
